row_names,smiles,SUBSTANCE_ID,SUBSTANCE_LOT_ID,SAMPLE_SBMSN_ID,RESULT,SMP_CONC,ASSAY_NAME,CO,ord,cl,if
1.9.H:11,COC(c1ccc(cc1)S(NCCn1c2CCCCc2c(C(F)(F)F)n1)(=O)=O)=O,UNC10390061A,F6439-1466,PLATE 084_H_11,77,20,DENV-2 RdRp picogreen,610,766,43,0
1.12.I:11,C(c1ccco1)NC(Cn1c(c2CSCc2n1)NC(c1c(cccc1[Cl])F)=O)=O,UNC10410156A,F5486-0585,PLATE 147_I_11,96,20,DENV-2 RdRp picogreen,267,767,43,0
1.4.M:4,CC(C)(C)n1c(c2CSCc2n1)NC(c1ccco1)=O,UNC10383596A,F0396-0194,PLATE 064_M_04,89,20,DENV-2 RdRp picogreen,420,768,43,0
1.4.E:18,Cc1cccc(c1C)n1c(c2CSCc2n1)NC(Cc1cccs1)=O,UNC10383807A,F0541-1492,PLATE 064_E_18,84,20,DENV-2 RdRp picogreen,502,769,43,0
1.5.L:21,Cc1c(cnn1c1ccccc1)C(N1Cc2c(C1)nn(c2n1cccc1)C(C)(C)C)=O,UNC10388945A,F5999-0045,PLATE 080_L_21,81,20,DENV-2 RdRp picogreen,555,770,43,0
1.1.A:8,CC(C)(C)n1c(c2CN(Cc2n1)C(c1cc(c2ccccc2OC)n[nH]1)=O)n1cccc1,UNC10401804A,F5999-0233,PLATE 121_A_08,69,20,DENV-2 RdRp picogreen,757,771,43,0
1.9.P:4,Cc1ccccc1OCC(NCCn1ccn2c1cc(c1ccco1)n2)=O,UNC10389957A,F6439-8128,PLATE 084_P_04,87,20,DENV-2 RdRp picogreen,463,775,46,0
1.4.M:18,CCCCOc1ccccc1c1cc2c(nccn2n1)SCC(Nc1c(C)cccc1C)=O,UNC10370075A,F3382-3807,PLATE 021_M_18,96,20,DENV-2 RdRp picogreen,211,776,46,0
1.5.N:15,Cc1ccccc1c1cc2C(N(Cc3nc(c4ccc(cc4)[Br])no3)C=Cn2n1)=O,UNC10370346A,F3398-0533,PLATE 022_N_15,95,20,DENV-2 RdRp picogreen,291,777,46,0
1.1.N:21,CCOc1ccc(cc1[Cl])c1cc2C(N(Cc3ccccc3)C=Cn2n1)=O,UNC10371081A,F3411-3494,PLATE 024_N_21,95,20,DENV-2 RdRp picogreen,297,778,46,0
1.5.N:19,CCCCOc1ccc(cc1)c1cc2c3nnc(n3ccn2n1)SCC(N1CCCC1)=O,UNC10370410A,F3398-1574,PLATE 022_N_19,95,20,DENV-2 RdRp picogreen,293,779,46,0
1.5.N:21,Cc1cccc(c1C)NC(CSc1nnc2c3cc(c4ccccc4)nn3ccn12)=O,UNC10370442A,F3398-1782,PLATE 022_N_21,92,20,DENV-2 RdRp picogreen,364,780,46,0
1.15.D:12,COc1ccc2nnc(CNC(c3ccc4c(cccn4)c3)=O)n2n1,UNC10411127A,F6524-5509,PLATE 150_D_12,72,20,DENV-2 RdRp picogreen,695,782,47,0
1.2.M:22,Cc1ccccc1C(Nc1cc(ccc1C)c1cn2c(ccc(n2)OC)n1)=O,UNC10371416A,F5014-0198,PLATE 025_M_22,98,20,DENV-2 RdRp picogreen,93,783,47,0
1.2.N:3,CCOc1ccccc1C(Nc1cc(ccc1[Cl])c1cn2c(ccc(n2)OC)n1)=O,UNC10371113A,F5014-0435,PLATE 025_N_03,95,20,DENV-2 RdRp picogreen,301,784,47,0
1.1.A:21,COc1ccc2nc(cn2n1)c1ccc(c(c1)NC(c1cccs1)=O)[Cl],UNC10387654A,F5014-0424,PLATE 076_A_21,67,20,DENV-2 RdRp picogreen,799,785,47,0
1.2.N:5,COc1ccc(cc1NS(c1ccccc1[Cl])(=O)=O)c1cn2c(ccc(n2)OC)n1,UNC10371145A,F5015-0131,PLATE 025_N_05,96,20,DENV-2 RdRp picogreen,233,786,47,0
1.10.P:9,C1CN(CCC1COc1ccc2nccn2n1)C(c1cc2ccccn2c1)=O,UNC10380802A,F6785-6349,PLATE 055_P_09,79,20,DENV-2 RdRp picogreen,579,787,47,0
1.3.N:4,C(C(Nc1ccc(cc1)c1ccc2nncn2n1)=O)c1ccccc1[Cl],UNC10371449A,F5075-0666,PLATE 026_N_04,98,20,DENV-2 RdRp picogreen,107,788,47,0
1.9.N:15,C(c1cccc(c1)[Cl])Sc1nnc2ccc(c3ccco3)nn12,UNC10385356A,F2507-0088,PLATE 069_N_15,91,20,DENV-2 RdRp picogreen,384,789,47,0
1.12.O:11,C(c1c(cccc1[Cl])F)Sc1nnc2ccc(c3ccco3)nn12,UNC10367141A,F2507-0091,PLATE 012_O_11,81,20,DENV-2 RdRp picogreen,548,790,47,0
1.9.F:15,CCOc1ccc(cc1)c1ccc2nnc(n2n1)SCC,UNC10385348A,F2506-0632,PLATE 069_F_15,68,20,DENV-2 RdRp picogreen,769,791,47,0
1.4.N:13,C1CN(CCN1C(Nc1ccc(c(c1)F)F)=O)c1ccc2nnc(c3ccco3)n2n1,UNC10371911A,F5123-0483,PLATE 027_N_13,98,20,DENV-2 RdRp picogreen,120,792,47,0
1.2.O:20,CCc1ccccc1NC(N1CCN(CC1)c1ccc2nnc(c3ccco3)n2n1)=O,UNC10387972A,F5123-0497,PLATE 077_O_20,96,20,DENV-2 RdRp picogreen,259,793,47,0
1.4.P:13,C(c1ccccc1)NC(N1CCN(CC1)c1ccc2nnc(c3ccco3)n2n1)=O,UNC10371913A,F5123-0519,PLATE 027_P_13,91,20,DENV-2 RdRp picogreen,379,794,47,0
1.4.M:15,CC(C)(C)c1ccc(cc1)C(N1CCN(CC1)c1ccc2nnc(c3ccco3)n2n1)=O,UNC10372582A,F5313-0895,PLATE 029_M_15,91,20,DENV-2 RdRp picogreen,388,795,47,0
1.4.K:15,C(C(N1CCN(CC1)c1ccc2nnc(c3ccco3)n2n1)=O)c1ccc(cc1)[Cl],UNC10372580A,F5313-0879,PLATE 029_K_15,65,20,DENV-2 RdRp picogreen,865,796,47,0
1.4.N:15,CCc1nnc2ccc(nn12)N1CCN(CC1)S(c1ccccc1C(F)(F)F)(=O)=O,UNC10371943A,F5123-1060,PLATE 027_N_15,96,20,DENV-2 RdRp picogreen,245,797,47,0
1.1.I:10,CC(C)(C)c1ccc2nnc(C3CCN(CC3)C(CC3CC3)=O)n2n1,UNC10382731A,F6658-0044,PLATE 061_I_10,75,20,DENV-2 RdRp picogreen,631,798,47,0
1.4.M:19,Cc1cc(NCCN2CCOCC2)n2c(cc(c3ccccc3OC)n2)n1,UNC10370090A,F3379-0244,PLATE 021_M_19,94,20,DENV-2 RdRp picogreen,318,799,47,0
1.3.N:12,CCc1c(c2ccccc2)c2nc(C)cc(NCCOCCO)n2n1,UNC10369667A,F3348-0732,PLATE 020_N_12,73,20,DENV-2 RdRp picogreen,667,800,47,0
1.3.N:10,Cc1cc(N2CCCC2)n2c(c(c3ccc(c(c3)OC)OC)c(C)n2)n1,UNC10369636A,F3348-0567,PLATE 020_N_10,77,20,DENV-2 RdRp picogreen,603,801,47,0
1.3.N:8,CCCc1cc(N2CCN(CC2)c2ccccn2)n2c(c(c3ccccc3)c(C)n2)n1,UNC10369605A,F3348-0266,PLATE 020_N_08,76,20,DENV-2 RdRp picogreen,614,802,47,0
1.3.M:14,Cc1cc(n2c(c(c3ccccc3)c(C)n2)n1)SCC(=O)OC,UNC10369696A,F3305-0084,PLATE 020_M_14,90,20,DENV-2 RdRp picogreen,394,803,47,0
1.3.N:14,CCCc1cc(NCc2cccnc2)n2c(c3c(C)cc(C)nc3n2)n1,UNC10369697A,F3348-0832,PLATE 020_N_14,88,20,DENV-2 RdRp picogreen,430,804,47,0
1.3.N:6,Cc1cc(C)nc2c1c1nc(C)cc(NC3CCCCC3)n1n2,UNC10369575A,F3348-0102,PLATE 020_N_06,70,20,DENV-2 RdRp picogreen,714,805,47,0
1.3.J:22,COc1cccc(CN(c2ccc(cc2)F)S(c2cccn3cnnc23)(=O)=O)c1,UNC10370774A,F3406-7344,PLATE 023_J_22,67,20,DENV-2 RdRp picogreen,804,807,48,0
1.1.N:16,CC(C)CCN1C(c2[c+](ccs2):[n+]2c1nnc2SCc1ccc(C=C)cc1)=O,UNC10371002A,F3411-6529,PLATE 024_N_16,97,20,DENV-2 RdRp picogreen,148,809,49,0
1.1.N:12,C(CN1C(c2cccc[c+]2:[n+]2c1nnc2SCC(Nc1ccccc1F)=O)=O)c1ccccc1,UNC10370938A,F3411-5753,PLATE 024_N_12,96,20,DENV-2 RdRp picogreen,229,810,49,0
1.1.N:10,Cc1ccc(C)c(CSc2nnc3C(N(C=Cn23)c2ccccc2OC)=O)c1,UNC10370906A,F3411-4993,PLATE 024_N_10,97,20,DENV-2 RdRp picogreen,145,811,49,0
1.15.G:4,C(C(Nc1ccc(cc1F)[Br])=O)N1C(N2C=CN=C(C2=N1)Oc1ccccc1)=O,UNC10387069A,F3406-4979,PLATE 075_G_04,68,20,DENV-2 RdRp picogreen,771,812,49,0
1.1.N:14,Cc1nnc2C(N(CC(NCc3ccc(cc3)F)=O)c3cccc[c+]3:[n+]12)=O,UNC10370970A,F3411-6126,PLATE 024_N_14,96,20,DENV-2 RdRp picogreen,230,813,49,0
1.1.N:18,CC(C)c1nnc2C(N(CC(NCc3ccccc3[Cl])=O)c3cccc[c+]3:[n+]12)=O,UNC10371034A,F3411-6660,PLATE 024_N_18,96,20,DENV-2 RdRp picogreen,231,814,49,0
1.1.N:22,CC(c1cccc(c1)NC(CN1C(N2C(C(=Nc3ccccc23)N(C)C)=N1)=O)=O)=O,UNC10371097A,F3411-7424,PLATE 024_N_22,92,20,DENV-2 RdRp picogreen,366,815,49,0
1.1.M:7,CC1=CC2=NN(CC(N3CCN(CC3)c3ccccc3)=O)C(N2C(c2ccccc2)=N1)=O,UNC10370857A,F3406-8075,PLATE 024_M_07,94,20,DENV-2 RdRp picogreen,326,816,49,0
1.1.M:13,CC1=CC2=NN(CC(NC3CCCC3)=O)C(N2C(Nc2cc(C)cc(C)c2)=N1)=O,UNC10370953A,F3406-9564,PLATE 024_M_13,77,20,DENV-2 RdRp picogreen,605,817,49,0
1.9.D:14,CC1C=CN2C(C=1)=NC(=NC2=O)SCC(c1ccc(cc1)[Cl])=O,UNC10385330A,F2543-0640,PLATE 069_D_14,73,20,DENV-2 RdRp picogreen,670,820,51,0
1.9.J:14,C(c1ccc(cc1)F)SC1N=C2C=CC(=CN2C(N=1)=O)[Cl],UNC10385336A,F2543-0901,PLATE 069_J_14,70,20,DENV-2 RdRp picogreen,720,821,51,0
1.1.M:4,COc1cccc(c1)N1C(N(Cc2ccc(C=C)cc2)S(c2cccnc12)(=O)=O)=O,UNC10370809A,F3407-0292,PLATE 024_M_04,93,20,DENV-2 RdRp picogreen,344,823,52,0
1.5.N:6,CCN1C(=NS(c2ccccc12)(=O)=O)SCC(Nc1cc(ccc1C)[Cl])=O,UNC10370203A,F3398-2755,PLATE 022_N_06,95,20,DENV-2 RdRp picogreen,284,824,52,0
1.14.O:6,CC(C(=O)OC)Oc1ccc2C(C(=Cc3ccco3)Oc2c1C)=O,UNC10386792A,F3385-2317,PLATE 074_O_06,68,20,DENV-2 RdRp picogreen,770,826,53,0
1.4.N:6,CC(C(=O)OC)Oc1ccc2C(C(=Cc3ccc4c(c3)OCO4)Oc2c1C)=O,UNC10369887A,F3385-2354,PLATE 021_N_06,92,20,DENV-2 RdRp picogreen,361,827,53,0
1.4.N:12,CCOC(C(C)Oc1ccc2C(C(=Cc3ccc(cc3)C(=O)OC)Oc2c1)=O)=O,UNC10369983A,F3385-5407,PLATE 021_N_12,88,20,DENV-2 RdRp picogreen,433,828,53,0
1.2.N:11,COc1cc(C=C2C(c3ccc(cc3O2)OCC(c2ccc(cc2)F)=O)=O)cc(c1OC)OC,UNC10369026A,F3139-2589,PLATE 018_N_11,69,20,DENV-2 RdRp picogreen,736,829,53,0
1.4.N:4,CC(=C)COc1ccc2C(C(=C(C(F)(F)F)Oc2c1)c1ccccc1OC)=O,UNC10369855A,F3385-1237,PLATE 021_N_04,95,20,DENV-2 RdRp picogreen,273,830,53,0
1.4.P:16,COc1ccc(CCN2Cc3c(ccc4C(C(=Cc5ccco5)Oc34)=O)OC2)cc1OC,UNC10370047A,F3385-5766,PLATE 021_P_16,101,20,DENV-2 RdRp picogreen,15,831,53,0
1.4.P:18,COc1ccc(CCN2Cc3c(ccc4C(C(=Cc5cccnc5)Oc34)=O)OC2)cc1OC,UNC10370078A,F3385-5843,PLATE 021_P_18,66,20,DENV-2 RdRp picogreen,812,832,53,0
1.14.I:12,Cc1ccc(C=C2C(c3ccc4c(CN(CC5CCCO5)CO4)c3O2)=O)o1,UNC10386880A,F3385-5809,PLATE 074_I_12,86,20,DENV-2 RdRp picogreen,478,833,53,0
1.4.B:20,Cc1ccc(C=C2C(c3ccc4c(CN(Cc5ccco5)CO4)c3O2)=O)o1,UNC10370095A,F3385-5861,PLATE 021_B_20,83,20,DENV-2 RdRp picogreen,519,834,53,0
1.4.L:16,Cc1ccc(C=C2C(c3ccc4c(CN(Cc5cccs5)CO4)c3O2)=O)o1,UNC10370043A,F3385-5753,PLATE 021_L_16,69,20,DENV-2 RdRp picogreen,737,835,53,0
1.4.N:18,C1c2c(ccc3C(C(=Cc4cccnc4)Oc23)=O)OCN1Cc1ccco1,UNC10370076A,F3385-5837,PLATE 021_N_18,80,20,DENV-2 RdRp picogreen,562,836,53,0
1.3.M:9,COc1ccccc1OC1=COc2c(ccc3c2CN(Cc2ccco2)CO3)C1=O,UNC10371528A,F5031-0206,PLATE 026_M_09,99,20,DENV-2 RdRp picogreen,42,837,53,0
1.4.N:20,C(CN1Cc2c(ccc3C(C(=COc23)Oc2ccccc2[Br])=O)OC1)N1CCOCC1,UNC10370107A,F3385-5967,PLATE 021_N_20,84,20,DENV-2 RdRp picogreen,498,838,53,0
1.4.N:22,CC(C)N1Cc2c(ccc3C(C(=COc23)c2ccc(cc2)F)=O)OC1,UNC10370139A,F3385-6212,PLATE 021_N_22,89,20,DENV-2 RdRp picogreen,417,839,53,0
1.4.N:14,C1CC(CN2Cc3c(ccc4C(C(=COc34)c3ccc(cc3)[Cl])=O)OC2)OC1,UNC10370014A,F3385-5636,PLATE 021_N_14,88,20,DENV-2 RdRp picogreen,434,840,53,0
1.1.C:5,CC1CCN(CC1)C(CN1CCN(CC1)c1cc(nc(C)n1)N1CCOCC1)=O,UNC10382645A,F6619-6052,PLATE 061_C_05,65,20,DENV-2 RdRp picogreen,850,842,54,0
1.1.J:18,Cc1c(C)nc(C2CC2)nc1N1CCC(CC1)C(N)=O,UNC10406769A,F6789-4818,PLATE 136_J_18,75,20,DENV-2 RdRp picogreen,644,843,54,0
1.1.M:3,Cc1nc(cc(n1)N1CCN(CC1)Cc1csc(C)n1)N1CCCC1,UNC10382623A,F6619-5958,PLATE 061_M_03,66,20,DENV-2 RdRp picogreen,821,844,54,0
1.1.O:3,Cc1c(CN2CCN(CC2)c2cc(nc(C)n2)N2CCCC2)c(C)on1,UNC10382625A,F6619-5962,PLATE 061_O_03,65,20,DENV-2 RdRp picogreen,853,845,54,0
1.13.I:13,C1C2CN(CC2CN1c1ccccc1)c1nccc(C(F)(F)F)n1,UNC10377024A,F6567-4243,PLATE 043_I_13,71,20,DENV-2 RdRp picogreen,699,846,54,0
1.1.A:3,COc1ccnc(n1)N1CCN(CC1)Cc1ccccc1[Br],UNC10382611A,F6619-5850,PLATE 061_A_03,70,20,DENV-2 RdRp picogreen,717,847,54,0
1.1.C:3,CC(c1ccccc1)N1CCN(CC1)c1nccc(C(F)(F)F)n1,UNC10382613A,F6619-5874,PLATE 061_C_03,68,20,DENV-2 RdRp picogreen,763,848,54,0
1.1.E:3,Cc1ccccc1CN1CCN(CC1)c1nccc(C(F)(F)F)n1,UNC10382615A,F6619-5875,PLATE 061_E_03,66,20,DENV-2 RdRp picogreen,820,849,54,0
1.1.K:3,C1CN(CCN1Cc1ccccc1[Br])c1nccc(C(F)(F)F)n1,UNC10382621A,F6619-5934,PLATE 061_K_03,65,20,DENV-2 RdRp picogreen,852,850,54,0
1.1.I:3,COc1cccc(CN2CCN(CC2)c2nccc(C(F)(F)F)n2)c1,UNC10382619A,F6619-5887,PLATE 061_I_03,65,20,DENV-2 RdRp picogreen,851,851,54,0
1.1.I:5,Cc1nc(cc(n1)N1CCOCC1)N1CCN(CC1)Cc1ccc(c(c1)F)F,UNC10382651A,F6619-6069,PLATE 061_I_05,68,20,DENV-2 RdRp picogreen,765,852,54,0
1.1.A:5,Cc1nc(cc(n1)N1CCN(CC1)Cc1cccc(c1)OC)N1CCCC1,UNC10382643A,F6619-5965,PLATE 061_A_05,66,20,DENV-2 RdRp picogreen,819,853,54,0
1.11.M:20,Cc1nc(cc(Nc2ccc(cc2OC)OC)n1)C1CCOCC1,UNC10381295A,F6789-6569,PLATE 056_M_20,71,20,DENV-2 RdRp picogreen,700,854,54,0
1.1.N:11,C=C1CC2CCC(C1)N2c1c(C#N)cc2ccccc2n1,UNC10382752A,F6672-1452,PLATE 061_N_11,78,20,DENV-2 RdRp picogreen,592,856,55,0
1.1.A:3,COc1ccc(cc1NC(N1CCC2CN(CC12)c1ccc(C#N)cn1)=O)[Cl],UNC10406520A,F6761-7617,PLATE 136_A_03,66,20,DENV-2 RdRp picogreen,836,858,56,0
1.9.N:4,C1CN(C2CN(CC12)c1ccccn1)C(N1CCOCC1)=O,UNC10380400A,F6761-7422,PLATE 054_N_04,65,20,DENV-2 RdRp picogreen,846,859,56,0
1.1.E:3,CC(C)n1c(C)c(c(C)n1)S(N1CCC2CN(CC12)c1ccc(C#N)cn1)(=O)=O,UNC10406524A,F6761-7624,PLATE 136_E_03,69,20,DENV-2 RdRp picogreen,758,860,56,0
1.3.O:18,C1CN(C2CN(CC12)c1ccccn1)S(Cc1ccc(cc1)F)(=O)=O,UNC10383505A,F6761-7429,PLATE 063_O_18,66,20,DENV-2 RdRp picogreen,822,861,56,0
1.1.I:3,Cn1ccnc1S(N1CCC2CN(CC12)c1ccc(C#N)cn1)(=O)=O,UNC10406528A,F6761-7632,PLATE 136_I_03,66,20,DENV-2 RdRp picogreen,835,862,56,0
1.14.I:4,CCn1cc(nc1C)S(N1CC2CN(CC2C1)c1ccc(c2ccccc2)nn1)(=O)=O,UNC10405904A,F6734-2599,PLATE 134_I_04,81,20,DENV-2 RdRp picogreen,560,864,57,0
